Date,Price_VIX,Open_VIX,High_VIX,Low_VIX,Vol._VIX,Change %_VIX,Price_SPY,Open_SPY,High_SPY,Low_SPY,Vol._SPY,Change %_SPY,SPY_lag_1,VIX_lag_1,SPY_lag_2,VIX_lag_2,SPY_lag_3,VIX_lag_3,SPY_lag_5,VIX_lag_5,SPY_lag_10,VIX_lag_10,SPY_lag_21,VIX_lag_21,SPY_MA_5,VIX_MA_5,SPY_STD_5,VIX_STD_5,SPY_MA_10,VIX_MA_10,SPY_STD_10,VIX_STD_10,SPY_MA_21,VIX_MA_21,SPY_STD_21,VIX_STD_21,SPY_MA_63,VIX_MA_63,SPY_STD_63,VIX_STD_63,SPY_MACD,VIX_MACD,SPY_ROC_1,VIX_ROC_1,SPY_ROC_5,VIX_ROC_5,SPY_ROC_10,VIX_ROC_10,SPY_ROC_21,VIX_ROC_21,SPY_RS_1m,VIX_RS_1m,VIX_SPY_ratio,DayOfWeek,Month,Quarter,Year,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,target_next_day_return,target_5d_return,target_next_day_up,target_5d_up,VIX_SPY_interaction
2017-10-24,11.16,10.89,11.16,10.39,,0.0081,256.56,256.6,256.83,256.15,66940000.0,0.0018,256.11,11.07,257.11,9.97,255.79,10.05,255.47,10.31,254.62,10.08,248.93,10.21,256.258,10.464,0.5804050309996149,0.5963052909368186,255.66600000000003,10.191,0.7646524264809198,0.5186403163826409,253.96714285714287,9.945238095238095,2.231439317694963,0.4891075448981097,249.2731746031746,10.866825396825398,3.9779739637283895,1.4754691166485956,2.2908571428571065,0.5187619047619059,0.0017570575143492917,0.008130081300812941,0.004266645790112378,0.08244422890397662,0.00761919723509541,0.1071428571428572,0.030651187080705355,0.0930460333006855,1.010209419666211,1.1221450802011013,0.04349859681945744,1,10,4,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.00495010913626448,0.002299657000311761,0,1,1.458e-05
2017-10-25,11.23,11.34,13.2,10.99,,0.0063,255.29,256.18,256.31,254.0,103720000.0,-0.005,256.56,11.16,256.11,11.07,257.11,9.97,255.72,10.07,255.02,9.85,249.08,10.17,256.17199999999997,10.696000000000002,0.6996570588578812,0.629428312041385,255.69299999999998,10.328999999999999,0.743789844864231,0.5956966043584253,254.26285714285717,9.995714285714287,1.944425732332026,0.5626328414568252,249.4015873015873,10.884603174603175,4.040062362319564,1.4729483548717075,1.9091428571427969,0.7002857142857142,-0.00495010913626448,0.006272401433691677,-0.0016815266697951525,0.11519364448857994,0.0010587404909419007,0.14010152284263966,0.02493174883571525,0.10422812192723696,1.0040396889608054,1.123481492068029,0.043989188765717425,2,10,4,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0012926475772652157,0.00861765051510055,1,1,-3.15e-05
2017-10-26,11.3,11.17,11.81,10.6,,0.0062,255.62,255.99,256.3,255.48,69800000.0,0.0013,255.29,11.23,256.56,11.16,256.11,11.07,255.79,10.05,254.64,9.91,250.05,9.87,256.13800000000003,10.946000000000002,0.7264778042099133,0.5522046721998034,255.791,10.468,0.6480303490756767,0.647023956279611,254.52809523809523,10.063809523809525,1.7063429287396106,0.6292493638493645,249.53984126984128,10.900634920634921,4.101980045899908,1.4718683244664958,1.6099047619048008,0.8821904761904769,0.0012926475772652157,0.006233303650934996,-0.0006646076859924133,0.12437810945273631,0.003848570530945672,0.14026236125126146,0.02227554489102168,0.1448834853090173,1.0042899184111025,1.1228352417904797,0.04420624364290744,3,10,4,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.008176199045458077,0.007706752210312029,1,1,8.059999999999999e-06
2017-10-27,9.8,11.12,11.12,9.74,,-0.1326999999999999,257.71,256.47,257.89,255.63,85560000.0,0.0081999999999999,255.62,11.3,255.29,11.23,256.56,11.16,257.11,9.97,254.95,9.61,250.35,9.55,256.258,10.912,0.9441239325478602,0.6274312711359622,256.067,10.487,0.816020833061119,0.621307760560782,254.87857142857143,10.075714285714286,1.5543593076011388,0.6213579598635415,249.71349206349208,10.893333333333333,4.212896160647894,1.4762321261654818,1.379428571428548,0.8362857142857152,0.008176199045458077,-0.1327433628318584,0.0023336315195829904,-0.017051153460381108,0.010825652088644722,0.019771071800208206,0.029398841621729455,0.02617801047120416,1.0111089314239272,0.972635757833546,0.03802723992084126,4,10,4,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.0037251173800006976,0.0028714446470838872,0,1,-0.001088139999999986
2017-10-30,10.5,10.28,10.89,10.1,,0.0713999999999999,256.75,257.07,257.6,256.41,54290000.0,-0.0037,257.71,9.8,255.62,11.3,255.29,11.23,256.11,11.07,255.29,9.91,251.23,9.51,256.38599999999997,10.798,0.9622525656030476,0.6431329567043494,256.213,10.546000000000001,0.7918059526527972,0.5875221036028733,255.14142857142858,10.122857142857143,1.3612468024301303,0.61380080528743,249.86317460317463,10.899841269841271,4.2932406834206285,1.4735348021368606,1.2445714285713905,0.6751428571428573,-0.0037251173800006976,0.0714285714285714,0.0024989262426300396,-0.05149051490514911,0.005718986250930369,0.05953582240161448,0.02197189826055812,0.10410094637223977,1.0063046265656583,1.0372565622353938,0.04089581304771178,0,10,4,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0015579357351507284,0.008179162609542434,1,1,-0.0002641799999999996
2017-10-31,10.18,10.34,10.37,9.9,,-0.0305,257.15,257.18,257.44,256.81,60300000.0,0.0016,256.75,10.5,257.71,9.8,255.62,11.3,256.56,11.16,255.47,10.31,252.32,9.45,256.504,10.602,1.0231715398747407,0.6544616107910841,256.381,10.533,0.7948647683661032,0.5947184207671078,255.37142857142857,10.157619047619047,1.2653627373706802,0.5941456451234133,250.0173015873016,10.898253968253966,4.37829735883694,1.4742669470738592,1.1325714285714525,0.44438095238095343,0.0015579357351507284,-0.030476190476190546,0.002299657000311761,-0.08781362007168458,0.006576114612283135,-0.012609117361784716,0.019142358909321366,0.07724867724867734,1.0069646453345267,1.0022033659931555,0.039587789228077,1,10,4,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0013221854948475276,0.005910946918141313,1,1,-4.88e-05
2017-11-01,10.2,9.79,10.49,9.74,,0.002,257.49,258.04,258.43,257.07,54200000.0,0.0013,257.15,10.18,256.75,10.5,257.71,9.8,255.29,11.23,255.72,10.07,252.86,9.51,256.94399999999996,10.395999999999999,0.8243057685165679,0.5630985704112925,256.558,10.546,0.8277117050376461,0.5848114605957785,255.59190476190474,10.19047619047619,1.2079553760216226,0.5753214422432313,250.18444444444447,10.894444444444444,4.45993337783746,1.4757794854266721,1.3520952380952167,0.20552380952380922,0.0013221854948475276,0.0019646365422396617,0.00861765051510055,-0.09171861086375788,0.006921633036133246,0.012909632571995955,0.01831052756466023,0.0725552050473186,1.0074262729090087,1.0009345794392523,0.03961318886170336,2,11,4,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0003883645966833438,0.0062915064662705245,1,1,2.6e-06
2017-11-02,9.93,10.44,10.89,9.67,,-0.0265,257.59,257.41,257.75,256.19,56450000.0,0.0004,257.49,10.2,257.15,10.18,256.75,10.5,255.62,11.3,255.79,10.05,253.16,9.63,257.338,10.122,0.38925570003497406,0.27059194370715445,256.738,10.534,0.8377987029449779,0.5972194831976213,255.80285714285714,10.204761904761906,1.1473192356771305,0.564328087619481,250.34603174603177,10.892857142857142,4.541461516806555,1.4767776915402309,1.535142857142887,-0.08276190476190592,0.0003883645966833438,-0.026470588235294024,0.007706752210312029,-0.12123893805309738,0.007037022557566663,-0.01194029850746281,0.017498814978669452,0.031152647975077663,1.0069864069428465,0.9730751283247783,0.038549633137932374,3,11,4,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0033386389223184487,0.0022516402034242766,1,1,-1.06e-05
2017-11-03,9.14,9.83,9.91,8.99,,-0.0796,258.45,257.77,258.5,257.3,59590000.0,0.0033,257.59,9.93,257.49,10.2,257.15,10.18,257.71,9.8,257.11,9.97,254.66,9.19,257.486,9.989999999999998,0.6314111180599686,0.516333225736252,256.87199999999996,10.451,0.9961124434468218,0.727727818471643,255.98333333333332,10.202380952380953,1.2518799196874435,0.5689104038590942,250.51396825396824,10.88031746031746,4.642908063841019,1.4883937740484483,1.50266666666667,-0.2123809523809541,0.0033386389223184487,-0.07955689828801604,0.0028714446470838872,-0.06734693877551023,0.005211777060402101,-0.0832497492477432,0.014882588549438358,-0.005440696409140244,1.009636044013282,0.8958693115519254,0.03536467401818534,4,11,4,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0015476881408398313,-0.0013929193267556705,1,0,-0.00026268
2017-11-06,9.4,9.63,9.74,9.38,,0.0283999999999999,258.85,258.3,259.0,258.22,49650000.0,0.0015,258.45,9.14,257.59,9.93,257.49,10.2,256.75,10.5,256.11,11.07,254.37,9.65,257.906,9.77,0.7126570002531535,0.47759815744952705,257.146,10.284,1.1309406114629663,0.7607627751143657,256.19666666666666,10.19047619047619,1.3417016558522359,0.5834764450299874,250.6979365079365,10.855555555555556,4.740487642918108,1.4999782555175827,1.7093333333333476,-0.4204761904761902,0.0015476881408398313,0.02844638949671774,0.008179162609542434,-0.10476190476190472,0.010698527976260142,-0.15085817524841916,0.017612139796359783,-0.025906735751295318,1.0103566270703497,0.9224299065420561,0.036314467838516516,0,11,4,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.000695383426695062,-0.002008885454896858,0,0,4.259999999999985e-05
2017-11-07,9.89,9.31,10.31,9.29,,0.0521,258.67,258.97,259.35,258.09,57500000.0,-0.0007,258.85,9.4,258.45,9.14,257.59,9.93,257.15,10.18,256.56,11.16,253.95,10.33,258.21000000000004,9.712,0.6288083968983454,0.4306622806784663,257.35699999999997,10.157,1.2039384443431163,0.7020137700451741,256.4214285714286,10.16952380952381,1.3418691654278907,0.5861098548095156,250.87920634920633,10.836190476190477,4.824121615376243,1.504508738352584,1.7885714285714585,-0.4575238095238099,-0.000695383426695062,0.05212765957446819,0.005910946918141313,-0.028487229862475316,0.008224197068911865,-0.1137992831541218,0.01858633589289238,-0.04259438528557591,1.0087690464915458,0.9725135793219705,0.03823404337572969,1,11,4,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.001701009007615939,-0.0036339737889975465,1,0,-3.647e-05
2017-11-08,9.78,9.79,10.27,9.5,,-0.0111,259.11,258.47,259.22,258.15,50470000.0,0.0017,258.67,9.89,258.85,9.4,258.45,9.14,257.49,10.2,255.29,11.23,254.62,10.08,258.534,9.628,0.58058591096405,0.3439040563866188,257.739,10.012,1.0742692606762816,0.5977699297293129,256.63523809523804,10.155238095238095,1.3970598378235195,0.5920271872779661,251.12285714285713,10.736825396825397,4.846342295023549,1.3545250630541545,1.8987619047619546,-0.5272380952380953,0.001701009007615939,-0.011122345803842415,0.0062915064662705245,-0.04117647058823526,0.014963374985310862,-0.12911843276936785,0.01763412143586529,-0.029761904761904878,1.0096431102880874,0.9630497983681889,0.03774458724094014,2,11,4,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0036278028636486104,-0.010304503878661664,0,0,-1.887e-05
2017-11-09,10.5,9.94,12.19,9.79,,0.0736,258.17,257.73,258.39,256.36,95090000.0,-0.0036,259.11,9.78,258.67,9.89,258.85,9.4,257.59,9.93,255.62,11.3,255.02,9.85,258.65,9.742,0.36138622000565745,0.5189604994594297,257.994,9.931999999999999,0.776876938624954,0.43857851191184216,256.78523809523807,10.186190476190477,1.3840072942219197,0.5922624096672282,251.34587301587302,10.657301587301587,4.84216181889558,1.209026809848904,1.864761904761906,-0.44419047619047625,-0.0036278028636486104,0.07361963190184051,0.0022516402034242766,0.05740181268882183,0.009975745246850742,-0.07079646017699126,0.012351972394321953,0.06598984771573613,1.0053926850119335,1.030807348885045,0.04067087577952511,3,11,4,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.00030987333927268157,0.0017430375334082093,0,1,-0.00026496
2017-11-10,11.29,10.78,11.58,10.5,,0.0751999999999999,258.09,257.73,258.29,257.37,59980000.0,-0.0003,258.17,10.5,259.11,9.78,258.67,9.89,258.45,9.14,257.71,9.8,254.64,9.91,258.57800000000003,10.172,0.4387710109042877,0.7393713545974161,258.03200000000004,10.081,0.7707110713782791,0.6088139653819923,256.9495238095238,10.251904761904763,1.319907103506922,0.6350954184028264,251.52920634920636,10.64079365079365,4.875803094009523,1.1928108597159512,1.628476190476249,-0.07990476190476237,-0.00030987333927268157,0.0752380952380951,-0.0013929193267556705,0.23522975929978096,0.0014745256295836118,0.15204081632653055,0.013548539114043301,0.1392532795156407,1.0044385222963932,1.101258767244182,0.043744430237514044,4,11,4,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0009299081715681279,-0.0008911619977525209,1,0,-2.255999999999997e-05
2017-11-13,11.5,11.43,12.18,11.0,,0.0186,258.33,257.31,258.59,257.27,50230000.0,0.0009,258.09,11.29,258.17,10.5,259.11,9.78,258.85,9.4,256.75,10.5,254.95,9.61,258.474,10.591999999999999,0.419380495504909,0.7861742809321958,258.19,10.181000000000001,0.6273046397888332,0.7508432296793128,257.11047619047616,10.341904761904763,1.268989661852302,0.6724032945162167,251.71682539682539,10.632222222222222,4.906866428426818,1.1845054016742507,1.3635238095238265,0.2500952380952359,0.0009299081715681279,0.01860053144375562,-0.002008885454896858,0.22340425531914887,0.006153846153846176,0.09523809523809534,0.013257501470876676,0.1966701352757545,1.0047431898831705,1.1119808453817108,0.04451670344133473,0,11,4,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.002322610614330367,-0.00011613053071646284,0,0,1.674e-05
2017-11-14,11.59,11.53,12.61,11.45,,0.0078,257.73,257.41,257.85,256.52,61320000.0,-0.0023,258.33,11.5,258.09,11.29,258.17,10.5,258.67,9.89,257.15,10.18,255.29,9.91,258.28599999999994,10.931999999999999,0.5103724130572483,0.7741898991844864,258.248,10.322,0.5413932643246857,0.873076298053002,257.2266666666667,10.421904761904763,1.2040113509915868,0.7169143536547885,251.88809523809525,10.629841269841268,4.9257178475167205,1.1823916332581426,1.0593333333332566,0.5100952380952357,-0.002322610614330367,0.00782608695652165,-0.0036339737889975465,0.17189079878665314,0.002255492902974998,0.1385068762278978,0.009557757844020687,0.1695257315842582,1.0019567696454488,1.1120807822352188,0.04496954176851744,1,11,4,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.005005238039809234,0.008768866643386497,0,1,-1.7939999999999998e-05
2017-11-15,13.13,12.52,14.51,12.33,,0.1329,256.44,256.62,257.22,255.63,80810000.0,-0.005,257.73,11.59,258.33,11.5,258.09,11.29,259.11,9.78,257.49,10.2,255.47,10.31,257.752,11.602,0.7656500506169467,0.9561746702351743,258.14300000000003,10.615,0.7617239219840939,1.2414977513738767,257.2728571428571,10.556190476190476,1.1506743364456686,0.9279519178841309,252.10000000000002,10.59142857142857,4.827294039305673,1.0521021309786018,0.4791428571429037,1.045809523809524,-0.005005238039809234,0.13287316652286463,-0.010304503878661664,0.3425357873210635,-0.004077828265175443,0.2872549019607844,0.0037969233178063444,0.27352085354025224,0.9967627477219851,1.2438199206062794,0.05120106067696147,2,11,4,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.008501013882389774,0.012946498206207968,1,1,-0.0006644999999999999
2017-11-16,11.76,12.47,12.52,11.38,,-0.1043,258.62,257.52,259.04,257.47,67780000.0,0.0085,256.44,13.13,257.73,11.59,258.33,11.5,258.17,10.5,257.59,9.93,255.72,10.07,257.842,11.854000000000001,0.8489817430367753,0.7331643744750334,258.246,10.797999999999998,0.7481562522409668,1.2639778479070483,257.4109523809524,10.636666666666667,1.128804255662733,0.9565214756258269,252.35253968253966,10.551746031746031,4.743572890611216,0.9540821288829673,0.4310476190476038,1.2173333333333343,0.008501013882389774,-0.10434120335110442,0.0017430375334082093,0.11999999999999988,0.003998602430218767,0.18429003021148027,0.011340528703269293,0.1678252234359483,1.0046969548415263,1.1056095267941084,0.04547212125899002,3,11,4,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0029386745031320105,0.006728017941381115,0,1,-0.0008865500000000001
2017-11-17,11.43,11.75,12.01,11.16,,-0.0281,257.86,258.22,258.59,257.77,75760000.0,-0.0029,258.62,11.76,256.44,13.13,257.73,11.59,258.09,11.29,258.45,9.14,255.79,10.05,257.796,11.882000000000001,0.8383495690997587,0.708498412136096,258.187,11.027,0.753525786619537,1.1306247044098965,257.50952380952384,10.702380952380953,1.068973695601537,0.9615919340443347,252.59,10.523809523809524,4.635976425666462,0.8998089915080086,0.2864761904761508,1.179619047619049,-0.0029386745031320105,-0.028061224489795977,-0.0008911619977525209,0.01240035429583708,-0.0022828400077383737,0.25054704595185995,0.00809257594120183,0.13731343283582076,1.0013610222460565,1.0679866518353727,0.04432637865508415,4,11,4,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.001706352284185142,0.009191033894361267,1,1,8.149e-05
2017-11-20,10.65,11.96,12.08,10.44,,-0.0682,258.3,258.14,258.52,257.86,48080000.0,0.0017,257.86,11.43,258.62,11.76,256.44,13.13,258.33,11.5,258.85,9.4,257.11,9.97,257.7900000000001,11.712,0.8336666000325027,0.8993442055183064,258.132,11.152000000000001,0.719039482759649,0.9912707893292968,257.56619047619046,10.734761904761905,1.0782368765201849,0.94703547477181,252.79412698412696,10.512698412698414,4.599049212719358,0.8937438587190087,0.22380952380962071,0.9772380952380946,0.001706352284185142,-0.06824146981627288,-0.00011613053071646284,-0.07391304347826089,-0.002124782692679239,0.1329787234042552,0.004628369180506464,0.06820461384152443,1.0028490133835224,0.9921039790622366,0.04123112659698026,0,11,4,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00654277971351136,0.017692605497483527,1,1,-0.00011593999999999999
2017-11-21,9.73,10.74,10.78,9.67,,-0.0864,259.99,259.18,260.2,258.26,69180000.0,0.0065,258.3,10.65,257.86,11.43,258.62,11.76,257.73,11.59,258.67,9.89,256.11,11.07,258.242,11.34,1.2840249218803599,1.2705117079347676,258.264,11.136,0.9214505472897485,1.0149132420500964,257.7509523809524,10.67095238095238,1.1465029644978184,0.9682246886023532,253.03904761904764,10.472698412698412,4.564198588552045,0.8708342428650432,0.4910476190476061,0.6690476190476193,0.00654277971351136,-0.08638497652582156,0.008768866643386497,-0.1604831751509922,0.005103027022847595,-0.016177957532861442,0.015149740345945073,-0.12104787714543808,1.0086868645813512,0.9118211432906422,0.03742451632755106,1,11,4,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0008846494095927637,0.010461940843878414,0,1,-0.0005616
2017-11-22,9.88,9.6,9.88,9.32,,0.0154,259.76,260.0,260.15,259.57,45030000.0,-0.0009,259.99,9.73,258.3,10.65,257.86,11.43,256.44,13.13,259.11,9.78,256.56,11.16,258.90600000000006,10.690000000000001,0.9283749242682174,0.904405882333403,258.329,11.146,1.0067378561972138,1.0004576730453438,257.9033333333333,10.61,1.1920500548704145,0.9761557252816148,253.28936507936507,10.435396825396827,4.491778824664967,0.844272592802828,1.0026666666667552,0.08000000000000185,-0.0008846494095927637,0.01541623843782114,0.012946498206207968,-0.24752475247524752,0.002508587086565539,0.010224948875255713,0.012472715933894651,-0.11469534050179209,1.007199079758566,0.9311969839773799,0.0380351093316908,2,11,4,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0023098244533417134,0.020210963966738493,1,1,-1.386e-05
2017-11-24,9.67,9.82,9.96,8.56,,-0.0213,260.36,260.32,260.48,260.16,27860000.0,0.0023,259.76,9.88,259.99,9.73,258.3,10.65,258.62,11.76,258.17,10.5,255.29,11.23,259.254,10.272,1.1038931107721084,0.7572450065858631,258.548,11.062999999999999,1.1898533989952442,1.0903928955502284,258.1447619047619,10.535714285714286,1.1489413346465505,0.9859237872603482,253.54015873015874,10.40984126984127,4.437280296081271,0.8426599437795085,1.1092380952381404,-0.26371428571428623,0.0023098244533417134,-0.021255060728745057,0.006728017941381115,-0.17772108843537415,0.008482782662586619,-0.07904761904761903,0.019859767323436195,-0.13891362422083708,1.008581379218748,0.9178305084745761,0.03714088185589184,4,11,4,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.0004993086495621579,0.01574742664003681,0,1,-4.899e-05
2017-11-27,9.87,10.07,10.26,9.79,,0.0207,260.23,260.41,260.75,260.0,52270000.0,-0.0005,260.36,9.67,259.76,9.88,259.99,9.73,257.86,11.43,258.09,11.29,255.62,11.3,259.728,9.959999999999999,0.8307045202779788,0.39610604640575287,258.762,10.921,1.2868203707806571,1.1484622569136933,258.3642857142857,10.46761904761905,1.0808125250333258,0.9798617492376772,253.78873015873015,10.386825396825397,4.364711678781792,0.8371838842926344,1.363714285714309,-0.5076190476190501,-0.0004993086495621579,0.020682523267838704,0.009191033894361267,-0.13648293963254599,0.008291681196481937,-0.1257750221434898,0.01803458258352242,-0.1265486725663718,1.0072212545962236,0.9429078336821033,0.03792798678092456,0,11,4,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.010144871844137926,0.015025170041885971,1,1,-1.0350000000000001e-05
2017-11-28,10.03,9.72,10.31,9.53,,0.0162,262.87,260.76,262.9,260.65,98970000.0,0.0101,260.23,9.87,260.36,9.67,259.76,9.88,258.3,10.65,258.33,11.5,257.71,9.8,260.642,9.836,1.2665188510284928,0.14099645385322623,259.216,10.774,1.8114156526474015,1.1601360073522793,258.60999999999996,10.47857142857143,1.4485958718646035,0.9732897087419194,254.0747619047619,10.360317460317459,4.359931509204758,0.821220508390049,2.032000000000039,-0.6425714285714292,0.010144871844137926,0.016210739614994862,0.017692605497483527,-0.05821596244131466,0.017574420315100925,-0.12782608695652176,0.02002250591750432,0.02346938775510199,1.0164726808708096,0.9571915473755963,0.03815574238216609,1,11,4,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0006086658804733691,0.0012173317609465162,0,1,0.00016361999999999998
2017-11-29,10.7,9.91,10.93,9.81,,0.0668,262.71,263.02,263.63,262.2,77510000.0,-0.0006,262.87,10.03,260.23,9.87,260.36,9.67,259.99,9.73,257.73,11.59,256.75,10.5,261.186,10.030000000000001,1.482238172498164,0.39579034854225736,259.714,10.685,2.028980039327462,1.1241614158512188,258.8938095238095,10.488095238095237,1.63749038528105,0.9744876553739733,254.33984126984126,10.352063492063493,4.369354972716628,0.815030493651416,2.2921904761904557,-0.4580952380952361,-0.0006086658804733691,0.06679960119641071,0.010461940843878414,0.09969167523124356,0.019322546851355815,-0.0767903364969802,0.023213242453748784,0.01904761904761898,1.0147403697415929,1.0202043132803633,0.04072932130486087,2,11,4,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00875490084123176,0.002017433672109936,1,1,-4.0079999999999996e-05
2017-11-30,11.28,10.49,12.05,10.25,,0.0542,265.01,263.76,266.05,263.67,127890000.0,0.0088,262.71,10.7,262.87,10.03,260.23,9.87,259.76,9.88,256.44,13.13,257.15,10.18,262.236,10.309999999999999,1.9915521584962323,0.6660705668314925,260.571,10.5,2.2860662477010716,0.7751272296997063,259.26809523809527,10.54047619047619,2.0621896591873567,0.9865874324685248,254.61793650793652,10.363015873015874,4.482435311129828,0.8228777883642298,2.9679047619047196,-0.23047619047619072,0.00875490084123176,0.0542056074766355,0.020210963966738493,0.1417004048582995,0.03341912338168762,-0.14089870525514103,0.030565817616177382,0.10805500982318272,1.0221465921467572,1.0701603794894963,0.04256443153088563,3,11,4,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0020753933813818515,-0.003547035960907108,0,0,0.00047696
2017-12-01,11.43,11.19,14.58,10.54,,0.0133,264.46,264.76,265.31,260.76,164390000.0,-0.0021,265.01,11.28,262.71,10.7,262.87,10.03,260.36,9.67,258.62,11.76,257.49,10.2,263.056,10.661999999999999,1.86614040200926,0.7070855676643785,261.15500000000003,10.467,2.470767986767183,0.7206332092139105,259.6,10.599047619047619,2.307957971884031,1.0017579785652433,254.88174603174605,10.383650793650794,4.565401632219347,0.8331756225574924,3.4559999999999604,0.06295238095237998,-0.0020753933813818515,0.013297872340425565,0.01574742664003681,0.18200620475698037,0.02258139355038269,-0.028061224489795977,0.027069012388830416,0.12058823529411766,1.0187211093990753,1.0783987779674724,0.04322014671405884,4,12,4,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.0012100128563865553,0.003970354685018496,0,1,-2.7929999999999995e-05
2017-12-04,11.68,11.05,11.86,10.26,,0.0219,264.14,266.31,266.8,264.08,94040000.0,-0.0012,264.46,11.43,265.01,11.28,262.71,10.7,260.23,9.87,257.86,11.43,257.59,9.93,263.838,11.024,1.0076060738262653,0.6621404684802819,261.783,10.492,2.3345618194594753,0.7609613802434004,259.9119047619048,10.682380952380951,2.460304084957632,1.0160064210521131,255.16873015873014,10.374920634920635,4.570174519169648,0.8162263147105151,3.926095238095229,0.34161904761904793,-0.0012100128563865553,0.021872265966754068,0.015025170041885971,0.18338399189463028,0.02435430078337064,0.021872265966754068,0.025428005745564697,0.17623363544813686,1.0162674166155197,1.0933892034056971,0.044218974786098285,0,12,4,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0035965775724994264,0.008215340349814637,0,1,-2.6279999999999996e-05
2017-12-05,11.33,11.38,11.67,10.65,,-0.03,263.19,264.43,265.15,263.04,77990000.0,-0.0036,264.14,11.68,264.46,11.43,265.01,11.28,262.87,10.03,258.3,10.65,258.45,9.14,263.902,11.284,0.9385467489750381,0.3610124651577967,262.27200000000005,10.56,2.014082642017917,0.8057156928951426,260.13761904761907,10.786666666666667,2.535752166045029,0.9606629655261052,255.4273015873016,10.370158730158732,4.555605269917348,0.8096345094639944,3.764380952380918,0.4973333333333336,-0.0035965775724994264,-0.02996575342465746,0.0012173317609465162,0.12961116650049864,0.018931475029035916,0.06384976525821595,0.018340104468949514,0.23960612691466077,1.0117337160367497,1.0503708281829418,0.04304874805273757,1,12,4,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00018997682282773098,0.013640335879022691,1,1,0.000108
2017-12-06,11.02,11.63,11.68,10.86,,-0.0274,263.24,262.87,263.73,262.71,75900000.0,0.0002,263.19,11.33,264.14,11.68,264.46,11.43,262.71,10.7,259.99,9.73,258.85,9.4,264.008,11.347999999999999,0.7881433879768518,0.23952035403972408,262.597,10.689,1.8613618073246059,0.7600358178692451,260.34666666666664,10.863809523809524,2.6043220486945047,0.9073063219799807,255.68714285714287,10.361746031746032,4.526404051841984,0.7998720455791839,3.6613333333333458,0.4841904761904754,0.00018997682282773098,-0.027360988526037078,0.002017433672109936,0.029906542056074903,0.012500480787722701,0.1325796505652619,0.01695962912883897,0.17234042553191475,1.0111133872785005,1.0143771368457963,0.04186293876310591,2,12,4,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003153016258927055,0.013333839841969342,1,1,-5.48e-06
